id;sample;title;author;year;coef;significance;coded;tot_attributes;tasks;n_levels_biggests_attribute;n_sample
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.01;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0;0;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.1;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.03;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.11;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.23;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.13;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.03;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.01;0;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.04;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.01;0;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.06;1;FIGURE 2;7;5;6;2293
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.078;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.12;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.104;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.16;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.05;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.15;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.059;1;FIGURE 2;6;5;3;558
43;1;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.078;1;FIGURE 2;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.064;1;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.13;1;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.12;1;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.081;1;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.035;0;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.053;1;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.032;0;FIGURE 3;6;5;3;558
43;2;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.04;1;FIGURE 3;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.078;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.10;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.075;0;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.059;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.073;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.057;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.051;1;FIGURE 4;6;5;3;558
43;3;Merit, Tenure, and Bureaucratic Behavior: Evidence From a Conjoint Experiment in the Dominican Republic;Oliveros & Schuster;2018;0.012;0;FIGURE 4;6;5;3;558
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;-0.03;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.04;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.034999999999999996;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.015;0;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.05;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.05;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.06;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.09;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.034999999999999996;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.04;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;0.065;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;-0.165;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;-0.05;1;FIGURE 2;7;4;4;2686
44;1;Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan;Ono & Burden;2019;-0.12000000000000001;1;FIGURE 2;7;4;4;2686
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.25;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.47500000000000003;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.05;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.05;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.05;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.05;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.17500000000000002;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.1;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.55;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.125;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.05;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.25;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.225;1;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.07500000000000001;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.1;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;-0.025;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0;0;FIGURE 2;13;10;6;1583
45;1;The Contingent Effects of Candidate Sex on Voter Choice;Ono & Yamada;2020;0.07500000000000001;0;FIGURE 2;13;10;6;1583
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.76;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.725;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.715;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.6799999999999999;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.6599999999999999;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.655;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.65;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.5650000000000001;1;FIGURE 3;9;3;9;1057
46;1;The Role of the Information Environment in Partisan Voting;Peterson;2017;0.52;1;FIGURE 3;9;3;9;1057
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.23;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.05;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.17500000000000002;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.07;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.17;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.06;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.11;1;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.005;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.04;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.02;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.04;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.01;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;0.025;0;FIGURE 3, STUDY 1;12;8;20;1008
47;1;The Electoral Consequences of Issue Frames;Peterson & Simonovits;2018;-0.015;0;FIGURE 3, STUDY 1;12;8;20;1008
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.195;1;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.08;1;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.01;0;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.045;1;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.06;0;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.045;1;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.03;0;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.015;0;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.21000000000000002;1;FIGURES 2 TO 5;6;6;9;599
48;1;The Organizational Voter: Support for New Parties in Young Democracies;Poertner;2020;0.085;1;FIGURES 2 TO 5;6;6;9;599
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.165;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.17500000000000002;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.02;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.06;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.08;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.095;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;-0.02;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.015;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.03;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.034999999999999996;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.08;1;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.02;0;FIGURE 2;5;3;7;1249
50;1;Ambitious Women: Gender and Voter Perceptions of Candidate Ambition;Saha & Weeks;2020;0.015;1;FIGURE 2;5;3;7;1249
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.02;0;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;-0.015;0;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.015;0;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.185;1;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.385;1;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.2;1;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.06;1;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.065;1;FIGURE 5;4;2;4;1000
51;1;Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys;Sances;2018;0.07;1;FIGURE 5;4;2;4;1000
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.037;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.016;0;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.019;0;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.001;0;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.065;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.294;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.095;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.090;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.14;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.03;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.008;0;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.010;0;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.14;1;TABLE 2, Model 1a;6;6;4;1357
52;1;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.051;1;TABLE 2, Model 1a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.073;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.005;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.22;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.064;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.009;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.053;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.29;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.044;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.04;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.034;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.26;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.075;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.08;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.002;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.22;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.095;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.091;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.14;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.03;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.007;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.009;0;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.14;1;TABLE 2, Model 2a;6;6;4;1357
52;2;From 'Different' to 'Similar': An Experimental Approach to Understanding Assimilation;Schachter;2016;0.05;1;TABLE 2, Model 2a;6;6;4;1357
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.055;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.09;1;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;0.165;1;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.065;1;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;0.01;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.015;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.05;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;0.015;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.12000000000000001;1;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.06;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;0.005;0;FIGURE 1, REPORTING;8;5;3;1012
53;1;(Sex) Crime and Punishment in the #MeToo Era: How the Public Views Rape;Schwarz, Baum, & Cohen;2020;-0.05;0;FIGURE 1, REPORTING;8;5;3;1012
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2019;0.017;0;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2020;0.13;1;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2021;0.186;1;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2022;0.023;0;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2023;0.096;1;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2024;0.007;0;Table 7;14;10;10;205
54;1;Political Considerations in Nonpolitical Decisions: A Conjoint Analysis of Roommate Choice;Shafranek;2025;0.090;1;Table 7;14;10;10;205
